"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
36,10,33.5,33.5,30,0.95,3,2012-10-22,3,33.31,0.932144367124723,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4732225953271,33.5347540474487,33.7039698012984,33.0667788173379,33.9867293136499,34.8819463859384,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,50.4169806591851,41.5499992370605,8.86698142212458,0.213405092296985,26.49,"Day","Fall Day"
37,10,33.5,33.5,30,0.95,1,2010-11-02,3,33.46,1.06011900511991,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4922105000263,33.5142439456328,33.5923409091513,33.3250740266121,33.8266239196459,34.4616608483927,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,46.1755342138769,37.6500015258789,8.52553268799801,0.226441762084337,28.9,"Day","Fall Day"
38,10,33.5,33.5,30,0.95,2,2010-11-02,3,33.72,0.757058262808245,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4827273815775,33.5041296419155,33.5586169305928,33.2013303596443,33.6678670677856,34.1423815996462,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,46.6484295110635,37.6500015258789,8.99842798518461,0.239002061633371,28.9,"Day","Fall Day"
39,10,33.5,33.5,30,0.95,3,2010-11-02,3,33.54,0.619422840455654,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4403856955879,33.4694879764445,33.5,32.9633129486926,33.3387717059513,33.6794266943259,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,47.8680648547481,37.6500015258789,10.2180633288692,0.271396093353296,28.9,"Day","Fall Day"
40,10,33.5,33.5,30,0.95,1,2014-11-02,3,23.06,3.41521063860638,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4752955516922,33.4913564007643,33.5000282701997,33.1546661678793,33.476572360409,33.7911798780362,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,30.7027796922437,11.9499998092651,18.7527798829786,1.56927030814169,12.8520967741936,"Night","Fall Night"
41,10,33.5,33.5,30,0.95,2,2014-11-02,3,23.18,3.56605708346329,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4522998668691,33.4817830548715,33.5000822097507,32.9573191086977,33.3610430718583,33.579135133506,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,27.5168955406598,11.9499998092651,15.5668957313947,1.30266911965348,12.8520967741936,"Night","Fall Night"
42,10,33.5,33.5,30,0.95,3,2014-11-02,3,23.17,3.79079556252527,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.3842566137056,33.4591045203943,33.5001613638156,32.6108853892213,33.1269911226932,33.5131706637981,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,22.9280896533708,11.9499998092651,10.9780898441056,0.918668620864248,12.8520967741936,"Night","Fall Night"
43,10,33.5,33.5,30,0.95,1,2013-11-15,3,33.37,1.05279769660092,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4942174473848,33.5151521786174,33.5848492424207,33.3584666588397,33.7775591769994,34.1808771668237,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,32.0234211788027,16.1499996185303,15.8734215602724,0.982874423232773,17.8266666666667,"Night","Fall Night"
44,10,33.5,33.5,30,0.95,2,2013-11-15,3,33.23,0.745596359038613,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4873824281145,33.5072629729717,33.5503892496012,33.260629726806,33.6164985280371,33.9432097007991,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,29.1517212797212,16.1499996185303,13.001721661191,0.805060183795483,17.8266666666667,"Night","Fall Night"
45,10,33.5,33.5,30,0.95,3,2013-11-15,3,33.49,0.572827410769209,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","KC7FQC Phoenix",3.80531830572078,300,"Fall","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4336386385409,33.4770825845265,33.5,32.7154981242838,33.2845982361206,33.748796347155,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,25.1909202901002,16.1499996185303,9.04092067156989,0.559809342731902,17.8266666666667,"Night","Fall Night"
46,10,33.5,33.5,30,0.95,1,2008-11-19,3,33.66,0.96372958755084,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.4,0.9,"Bare Dry Soil #3","B1","Phoenix Greenway",4.20045704770368,300,"Fall","surface",0.75,1.8,2000,1900,0.4,0.9,0,0.75,1.8,2000,1900,"subgrade",0.75,1.8,2000,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4854512280551,33.4936419503947,33.5035829974476,33.2589645929146,33.5128963704944,33.7451100954669,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,42.2286162177019,30.75,11.4786162177019,0.373288332282989,24.645,"Day","Fall Day"
47,10,33.5,33.5,30,0.95,2,2008-11-19,3,33.94,0.597514941732449,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.45,0.935,"Bare Dry Soil #4","B1","Phoenix Greenway",4.20045704770368,300,"Fall","surface",0.75,1.4,1750,1500,0.45,0.935,0,0.75,1.4,1750,1500,"subgrade",0.75,1.4,1750,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4182612889948,33.468715841528,33.5,32.9028084638974,33.2433033371943,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,42.1480250675214,30.75,11.3980250675214,0.370667481870613,24.645,"Day","Fall Day"
48,10,33.5,33.5,30,0.95,3,2008-11-19,3,32.72,0.349190856838827,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.97,"Bare Dry Soil #5","B1","Phoenix Greenway",4.20045704770368,300,"Fall","surface",0.75,1,1500,1100,0.5,0.97,0,0.75,1,1500,1100,"subgrade",0.75,1,1500,1100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.2246166347383,33.4094979533585,33.5,31.8880721567957,32.7654608878447,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,42.7643641478857,30.75,12.0143641478857,0.390711029199535,24.645,"Day","Fall Day"
