"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
17,10,33.5,33.5,30,0.95,2,2018-06-22,2,20.47,3.14505731166777,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4886792921309,33.5826374844347,33.9332816278061,33.2545832281828,34.983678806164,37.7781773134184,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,42.5632379885782,35.9500007629395,6.61323722563878,0.183956525321032,33.8735221220149,"Night","Summer Night"
18,10,33.5,33.5,30,0.95,3,2018-06-22,2,20.14,2.88033379908701,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.488364061323,33.5853018813707,33.9399513023226,33.2446871704641,35.0069971549284,37.8421652511601,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,42.8127352994805,36.4500007629395,6.36273453654104,0.174560614632699,33.8735221220149,"Night","Summer Night"
19,10,33.5,33.5,30,0.95,1,2016-07-13,2,20.02,3.56788406305904,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4905638140858,33.5786604129226,33.9271364984696,33.2916001588188,34.9746863321739,37.7716958454527,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,68.4975741408343,55.4500007629395,13.0475733778948,0.235303394019343,37.798079990083,"Day","Summer Day"
20,10,33.5,33.5,30,0.95,2,2016-07-13,2,20.12,3.32355978379085,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.488380929797,33.5869654596433,33.9636382113594,33.2501053989413,35.0997443465436,38.1335275918005,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,62.6356209955908,59.75,2.88562099559078,0.0482949120600968,37.798079990083,"Day","Summer Day"
21,10,33.5,33.5,30,0.95,3,2016-07-13,2,19.96,3.06205492898154,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4881873592913,33.5901157211221,33.9723194499833,33.2416880609935,35.1293897546486,38.2086781264109,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,58.1874339071287,53.4500007629395,4.73743314418925,0.0886329855297971,37.798079990083,"Day","Summer Day"
22,10,33.5,33.5,30,0.95,1,2015-07-27,2,20.1,3.02890281667662,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4895892026135,33.5565862096694,33.8174042089742,33.2869060466256,34.6093801409411,36.9351403131151,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,64.5808354449248,60.25,4.33083544492484,0.071881086222819,36.5175683407307,"Day","Summer Day"
23,10,33.5,33.5,30,0.95,2,2015-07-27,2,20.15,2.80870895320117,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4871128957055,33.5618332075725,33.8418416711975,33.2440004620347,34.6972315538809,37.2319789984764,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,59.1401361482681,61.3499984741211,2.20986232585301,0.0360205767044181,36.5175683407307,"Day","Summer Day"
24,10,33.5,33.5,30,0.95,3,2015-07-27,2,19.93,2.578704789417,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4867796135214,33.5637495184432,33.8465209218471,33.2342216241063,34.715095648394,37.2913347293179,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,55.0420377236071,63.6500015258789,8.60796380227185,0.135239019574446,36.5175683407307,"Day","Summer Day"
25,10,33.5,33.5,30,0.95,1,2014-07-29,2,18.12,4.51081874787792,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4999982214332,33.6095111822707,33.9631647598999,33.4991547862505,35.2963818995058,37.7553353491092,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,43.1328641012539,37.8499984741211,5.28286562713282,0.139573734216788,34.8171664306209,"Night","Summer Night"
26,10,33.5,33.5,30,0.95,2,2014-07-29,2,18.24,4.20400851838675,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4999936321674,33.6225678451323,34.0059331161318,33.4979358299876,35.4609323589422,38.1291976964771,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,43.9602357469753,36.3499984741211,7.61023727285419,0.209360043805014,34.8171664306209,"Night","Summer Night"
27,10,33.5,33.5,30,0.95,3,2014-07-29,2,18.04,3.9065295629669,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4999973695164,33.6275953133591,34.0181758652319,33.4987425976772,35.5081025001146,38.2235678221447,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,44.1439886719749,39.6500015258789,4.493987146096,0.113341411680977,34.8171664306209,"Night","Summer Night"
28,10,33.5,33.5,30,0.95,1,2014-08-30,2,19.77,3.11695717221274,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4905907771827,33.5665282971968,33.8581014642459,33.2939958833835,34.7206264759248,37.0172112679687,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,39.8716420813734,34.1500015258789,5.7216405554945,0.167544371884102,31.1264146368967,"Night","Summer Night"
29,10,33.5,33.5,30,0.95,2,2014-08-30,2,19.84,2.85974802663472,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4882495004676,33.572801136676,33.8852133530323,33.2510736113124,34.8141080021039,37.3031028705442,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,40.8142365762336,33.75,7.06423657623355,0.209310713369883,31.1264146368967,"Night","Summer Night"
30,10,33.5,33.5,30,0.95,3,2014-08-30,2,19.67,2.60206344811437,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4879681418876,33.5749995835672,33.8898762308274,33.2416007000983,34.8306149909927,37.3488909321126,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,41.0983708431395,36.1500015258789,4.94836931726064,0.136884346013602,31.1264146368967,"Night","Summer Night"
31,10,33.5,33.5,30,0.95,1,2014-10-01,2,19.95,2.27462662781317,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4816877720576,33.5198528898255,33.6295441931023,33.1809237373838,33.9391185764781,34.987360214877,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,31.900468093742,24.1499996185303,7.75046847521173,0.320930376713746,22.2697404550158,"Night","Fall Night"
32,10,33.5,33.5,30,0.95,2,2014-10-01,2,20.09,1.97233338218559,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4779650518681,33.5188796851301,33.6260825787739,33.1246596708168,33.9309750792938,35.0387060533305,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,32.9233118674837,24.9500007629395,7.97331110454422,0.319571577584387,22.2697404550158,"Night","Fall Night"
33,10,33.5,33.5,30,0.95,3,2014-10-01,2,19.88,1.70863038312646,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4768902772146,33.5171158636895,33.6151018444081,33.1068348291964,33.8944507957187,34.9634496077697,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,33.3513439590433,27.0499992370605,6.30134472198273,0.232951752299845,22.2697404550158,"Night","Fall Night"
34,10,33.5,33.5,30,0.95,1,2012-10-22,2,20.12,1.30519318233459,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4670395743393,33.4899030834837,33.5013777840413,33.0704046372855,33.4860927451096,33.871010199401,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,44.8476462265289,37.8499984741211,6.99764775240783,0.184878415706999,24.6406849951163,"Day","Fall Day"
35,10,33.5,33.5,30,0.95,2,2012-10-22,2,20.41,1.06968158438612,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4601198212085,33.4846722122789,33.5,32.9954229318603,33.4305039131661,33.8378629752937,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,41.4952160215706,39.6500015258789,1.84521449569172,0.0465375643046919,24.6406849951163,"Day","Fall Day"
36,10,33.5,33.5,30,0.95,3,2012-10-22,2,20.25,0.891973452053513,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4576890464638,33.4814426376036,33.5,32.9703893996429,33.3801741040911,33.7880299969721,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,39.1048652979968,40.5499992370605,1.44513393906379,0.035638322225738,24.6406849951163,"Day","Fall Day"
37,10,33.5,33.5,30,0.95,1,2010-11-02,2,20.16,1.22921859480795,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.410070479709,33.4664148692396,33.5,32.7821860865976,33.193919639035,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,43.2950654664533,36.9500007629395,6.34506470351386,0.171720286129951,26.8811351453729,"Day","Fall Day"
38,10,33.5,33.5,30,0.95,2,2010-11-02,2,20.18,0.938505462408729,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3804617339412,33.4578808478629,33.5,32.5871148459811,33.1002639680545,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,39.8625872235697,39.9500007629395,0.087413539369777,0.00218807353442827,26.8811351453729,"Day","Fall Day"
39,10,33.5,33.5,30,0.95,3,2010-11-02,2,20.3,0.718551477261996,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3578983294026,33.452603955943,33.5,32.4310354367449,33.0264574462699,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,37.4352923053281,41.8499984741211,4.41470616879303,0.105488801188917,26.8811351453729,"Day","Fall Day"
40,10,33.5,33.5,30,0.95,1,2014-11-02,2,20.24,0.959454185149089,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4325615818977,33.4781482815374,33.5,32.7251038747219,33.2277766939639,33.5551276580284,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,22.1952766689653,16.0499992370605,6.14527743190479,0.382883347291065,13.2793652742336,"Night","Fall Night"
41,10,33.5,33.5,30,0.95,2,2014-11-02,2,20.76,0.835254611426191,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.40697402478,33.4714655586627,33.5,32.5409691188254,33.1415062170946,33.503337056089,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,23.5252785326829,16.5499992370605,6.97527929562233,0.421467046355055,13.2793652742336,"Night","Fall Night"
42,10,33.5,33.5,30,0.95,3,2014-11-02,2,20.18,0.804191653918135,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3881215666287,33.4674898859007,33.5,32.4002109420265,33.0768490571829,33.5,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,24.3268002496844,17.25,7.07680024968437,0.410249289836775,13.2793652742336,"Night","Fall Night"
43,10,33.5,33.5,30,0.95,1,2013-11-15,2,20.47,0.936064623139988,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3784902877514,33.4627572992503,33.5,32.4546982027361,33.0530635732064,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,23.1327404062575,18.0499992370605,5.08274116919694,0.281592320445143,18.5314584010047,"Night","Fall Night"
44,10,33.5,33.5,30,0.95,2,2013-11-15,2,20.71,0.842874053735421,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3462962095099,33.4538956370744,33.5,32.2487920288661,32.9459340022911,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,24.1309433741224,19.3500003814697,4.78094299265263,0.247077152372102,18.5314584010047,"Night","Fall Night"
45,10,33.5,33.5,30,0.95,3,2013-11-15,2,20.36,0.833704486302539,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3242846718642,33.4488998714368,33.5,32.0973301971143,32.8717082844638,33.5,2013-11-15 22:34:59,2013-11-15 22:35:00,0.414000034332275,24.7494789790352,19.6499996185303,5.09947936050497,0.259515494122253,18.5314584010047,"Night","Fall Night"
46,10,33.5,33.5,30,0.95,1,2008-11-19,2,20.72,0.836877921691587,0,NA,1,1.5,"Asphalt Overlays on PCC Pavements","OC",0.1,0.95,"Asphalt Overlay on PCC Low A","A1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.2,2350,800,0.1,0.95,0,0.48,3.9,7000,2450,"PCC",0.15,1.2,2250,850,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3193574243928,33.4475230821464,33.5,32.1169869271939,32.873687418874,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,38.3956728920014,32.75,5.64567289200136,0.172386958534393,25.007715678255,"Day","Fall Day"
47,10,33.5,33.5,30,0.95,2,2008-11-19,2,20.39,0.591800942695215,0,NA,2,1.5,"Asphalt Overlays on PCC Pavements","OC",0.15,0.94,"Asphalt Overlay on PCC Med A","A7","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,1.7,2350,900,0.15,0.94,0,0.48,4.7,7000,2600,"PCC",0.15,1.5,2250,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.2858899723402,33.4386985322056,33.5,31.8940979526221,32.7642720133316,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,35.5228032255075,33.75,1.77280322550752,0.0525275029780005,25.007715678255,"Day","Fall Day"
48,10,33.5,33.5,30,0.95,3,2008-11-19,2,20.1,0.489820168390542,0,NA,3,1.5,"Asphalt Overlays on PCC Pavements","OC",0.2,0.93,"Asphalt Overlay on PCC High A","A9","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.13,2.2,2350,1000,0.2,0.93,0,0.48,5.5,7000,2750,"PCC",0.15,1.8,2250,950,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.2612791165101,33.4330418900328,33.5,31.7268640749686,32.6824640425953,33.5,2008-11-19 11:21:37,2008-11-19 11:21:30,7.82999992370605,33.5338250603547,31.5499992370605,1.98382582329413,0.0628787914823086,25.007715678255,"Day","Fall Day"
1,10,33.5,33.5,30,0.95,1,2012-02-09,2,20.41,0,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4230959415039,33.4851868917746,33.5,31.7674165792376,32.8526987071369,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,30.6096930851146,31.5499992370605,0.940306151945947,0.0298036822403915,19.5541427218615,"Day","Winter Day"
2,10,33.5,33.5,30,0.95,2,2012-02-09,2,20.31,0,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.1468684155627,33.4115116645194,33.5,30.9757174114052,32.3314232174427,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,28.0744825698544,31.5499992370605,3.47551666720614,0.110159009548361,19.5541427218615,"Day","Winter Day"
3,10,33.5,33.5,30,0.95,3,2012-02-09,2,20.14,0,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,32.9758810923691,33.3593307013128,33.5,30.7955915552669,32.1865554237457,33.5,2012-02-09 11:15:01,2012-02-09 11:15:00,1.10899996757507,27.0255019839508,31.5499992370605,4.5244972531097,0.14340720641904,19.5541427218615,"Day","Winter Day"
4,10,33.5,33.5,30,0.95,1,2014-02-19,2,20.21,1.14985871775399,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4515779971855,33.4892637531981,33.5,32.4968251362403,33.12419099858,33.5,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,21.9727690117284,12.4499998092651,9.52276920246322,0.764881072156844,15.7357949548091,"Night","Winter Night"
5,10,33.5,33.5,30,0.95,2,2014-02-19,2,20.09,0.690650341511816,0,NA,2,1.5,"Bare Ground / Desert Soil","BG",0.4,0.95,"Bare Dry Soil Med A","B1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.75,2,1600,1700,0.4,0.95,0,0.75,2,1600,1700,"subgrade",0.75,2,1600,1700,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.280390760966,33.4390404098969,33.5,31.839028470694,32.7519369908762,33.5,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,23.8544424716309,12.4499998092651,11.4044426623658,0.916019504986558,15.7357949548091,"Night","Winter Night"
6,10,33.5,33.5,30,0.95,3,2014-02-19,2,20.19,0.427284155202101,0,NA,3,1.5,"Bare Ground / Desert Soil","BG",0.5,0.93,"Bare Dry Soil High A","B1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.75,3,1700,1900,0.5,0.93,0,0.75,3,1700,1900,"subgrade",0.75,3,1700,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.1359410251182,33.3960026302536,33.5,31.539025475531,32.5659167382472,33.5,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,24.7390073210902,12.4499998092651,12.2890075118251,0.98706889157378,15.7357949548091,"Night","Winter Night"
7,10,33.5,33.5,30,0.95,1,2007-02-27,2,20.36,1.24973100086323,0,NA,1,1.5,"Bare Ground / Desert Soil","BG",0.3,0.97,"Bare Dry Soil Low A","B1","Mean Hour All Stations",3.14159265358979,"Winter","surface",0.75,1,1600,1500,0.3,0.97,0,0.75,1,1600,1500,"subgrade",0.75,1,1600,1500,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.4329692279257,33.4858880421204,33.5,32.1531033425334,32.973240187324,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,32.7997143350572,31.0499992370605,1.74971509799667,0.0563515343313842,17.1097866871546,"Day","Winter Day"
