"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
5,10,33.5,33.5,30,1,1,2014-02-19,3,31.97,0.884358436154953,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4840602106467,33.5817193167974,33.8696553580082,33.0012167989609,34.7367876492861,36.7132715253488,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,34.3971753615173,18.0499992370605,16.3471761244567,0.905660765397288,19.0333333333333,"Night","Winter Night"
6,10,33.5,33.5,30,0.1,1,2014-02-19,3,31.83,3.04020905464635,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4968967254487,33.5073322684491,33.5397278636762,33.418696576507,33.6373129958704,33.9023228457301,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,34.0369388006915,18.0499992370605,15.986939563631,0.885703060352842,19.0333333333333,"Night","Winter Night"
7,10,33.5,33.5,30,1,2,2014-02-19,3,31.69,0.404263281884955,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4741751259938,33.6236685231729,34.0332383205384,32.9587076825092,34.8381796579532,36.8978737190182,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,31.8982946070311,18.0499992370605,13.8482953699706,0.767218612482655,19.0333333333333,"Night","Winter Night"
8,10,33.5,33.5,30,0.1,2,2014-02-19,3,31.73,2.86343931712618,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4944911800767,33.5150034145776,33.5767119433172,33.4003809975901,33.6963950033567,34.0538410641311,2014-02-19 22:35:14,2014-02-19 22:35:00,14.8699998855591,34.36153832181,18.0499992370605,16.3115390847494,0.903686414083515,19.0333333333333,"Night","Winter Night"
9,10,33.5,33.5,30,1,1,2007-02-27,3,32.61,0.819188150658665,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.476076590156,33.5383247908841,33.7146969084203,32.8677231216155,34.2355403998894,35.9252966592448,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,48.813392596528,32.9500007629395,15.8633918335885,0.481438284257368,19.2025,"Day","Winter Day"
10,10,33.5,33.5,30,0.1,1,2007-02-27,3,32.07,3.05111456081767,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4931313053954,33.4964869054919,33.5,33.3830869150721,33.4988566270034,33.6302691745548,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,34.6988573590493,32.9500007629395,1.74885659610982,0.0530760714906218,19.2025,"Day","Winter Day"
11,10,33.5,33.5,30,1,2,2007-02-27,3,32.17,0.358342620625631,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4566989505681,33.5488290001803,33.7869147406881,32.7538960216451,34.2188688524122,35.9193969941719,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,55.2301789721847,32.9500007629395,22.2801782092452,0.676181417097412,19.2025,"Day","Winter Day"
12,10,33.5,33.5,30,0.1,2,2007-02-27,3,31.71,2.87936806867628,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Winter","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4893563595915,33.4949604120171,33.5022929457935,33.3541008555043,33.5029014623916,33.6502828052108,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,35.3687667854206,32.9500007629395,2.41876602248112,0.0734071613497998,19.2025,"Day","Winter Day"
13,10,33.5,33.5,30,1,1,2008-04-23,3,32.29,1.34512414331868,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","GateWay Community College",3.36271545184545,275,"Spring","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4872644702691,33.6671728604236,34.2181041230349,33.0453758376476,35.9185789232335,39.4858211119155,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,40.3298771902388,26.3500003814697,13.9798768087691,0.530545601760227,23.33,"Night","Spring Night"
14,10,33.5,33.5,30,0.1,1,2008-04-23,3,32.34,2.9516234699823,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","GateWay Community College",3.36271545184545,275,"Spring","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4983520903684,33.5259175154334,33.6177589589169,33.4421376952369,33.9093940789766,34.5721072737201,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,35.8549993718553,26.3500003814697,9.50499899038556,0.360721019080888,23.33,"Night","Spring Night"
15,10,33.5,33.5,30,1,2,2008-04-23,3,32.44,1.72088626541409,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","GateWay Community College",3.36271545184545,275,"Spring","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4776191009129,33.750494471151,34.5364195223688,32.9878323930747,36.1308946269215,39.9883586650826,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,38.2883476679571,26.3500003814697,11.9383472864873,0.453068201656756,23.33,"Night","Spring Night"
16,10,33.5,33.5,30,0.1,2,2008-04-23,3,32.3,2.73899316629719,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","GateWay Community College",3.36271545184545,275,"Spring","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4970548844173,33.5506118341011,33.7239941981176,33.4307568781238,34.0835883275803,35.0414014801373,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.2841570215987,26.3500003814697,10.9341566401289,0.414958500259387,23.33,"Night","Spring Night"
17,10,33.5,33.5,30,1,1,2007-05-02,3,32.14,1.75784037191595,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","South Mountain Park",9.06233240363259,275,"Spring","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4944438737566,33.7511965839175,34.5238803732872,33.2266018917168,36.9157155560949,41.2622431140846,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,62.6976927747822,49.5499992370605,13.1476935377216,0.265341952374601,27.276,"Day","Spring Day"
18,10,33.5,33.5,30,0.1,1,2007-05-02,3,31.93,2.93914960702847,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","South Mountain Park",9.06233240363259,275,"Spring","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4992168736308,33.5378147984935,33.6636747961841,33.4634260110614,34.0632794346127,34.8830568643263,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,38.1814138891251,49.5499992370605,11.3685853479355,0.22943664022163,27.276,"Day","Spring Day"
19,10,33.5,33.5,30,1,2,2007-05-02,3,32.36,2.12320731628844,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","South Mountain Park",9.06233240363259,275,"Spring","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4906307438921,33.8811878044208,34.9881586755666,33.2091392410456,37.269941349233,42.0523112382409,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,71.4886164988439,49.5499992370605,21.9386172617833,0.442757166490015,27.276,"Day","Spring Day"
20,10,33.5,33.5,30,0.1,2,2007-05-02,3,32.14,2.72815904784339,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","South Mountain Park",9.06233240363259,275,"Spring","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4986126673961,33.5726417855013,33.8071326150279,33.4577333518626,34.2971209403429,35.4937916883746,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,40.851594598531,49.5499992370605,8.69840463852955,0.175548027698528,27.276,"Day","Spring Day"
21,10,33.5,33.5,30,1,1,2018-06-22,3,32.02,2.35839971037524,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4959650550491,33.8031560054819,34.7441667144601,33.2777974030519,37.6685906520695,43.017816261242,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,48.6752271118754,37.9500007629395,10.7252263489359,0.282614654369382,36.503,"Night","Summer Night"
22,10,33.5,33.5,30,0.1,1,2018-06-22,3,32.08,2.92987843777662,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4993935803637,33.5466469652891,33.7043209417835,33.4688709534195,34.2068797981874,35.2546899796421,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,37.8077482188422,37.9500007629395,0.142252544097289,0.00374842005895841,36.503,"Night","Summer Night"
23,10,33.5,33.5,30,1,2,2018-06-22,3,31.96,2.78619722774527,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4932918019997,33.9602019199211,35.3102999585334,33.26815695498,38.0988866527217,44.0174837248757,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,47.7276477085711,37.9500007629395,9.7776469456316,0.257645500634089,36.503,"Night","Summer Night"
24,10,33.5,33.5,30,0.1,2,2018-06-22,3,32.04,2.74165727832706,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4989308440819,33.5890396703102,33.8811411803887,33.4644727913939,34.4917980008303,36.0162035216126,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,40.2038805538673,37.9500007629395,2.25387979092784,0.059390770635475,36.503,"Night","Summer Night"
25,10,33.5,33.5,30,1,1,2016-07-13,3,31.95,2.31858233000025,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","EW1464 Phoenix",3.04002491644179,275,"Summer","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4975481901553,33.8165859705694,34.7759743269151,33.3375488628187,37.7793314025646,43.153123797635,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,66.9687859140628,63.4500007629395,3.51878515112332,0.055457606127857,38.8076470588235,"Day","Summer Day"
26,10,33.5,33.5,30,0.1,1,2016-07-13,3,31.81,2.92415921086433,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","EW1464 Phoenix",3.04002491644179,275,"Summer","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4996835553862,33.5494767250038,33.7120888509971,33.4794234194212,34.2337032424921,35.2938119126874,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,39.2137914370364,63.4500007629395,24.236209325903,0.381973349637202,38.8076470588235,"Day","Summer Day"
27,10,33.5,33.5,30,1,2,2016-07-13,3,31.8,2.75726998333267,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","EW1464 Phoenix",3.04002491644179,275,"Summer","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4958721180474,33.9803557036357,35.3558890183427,33.3320611886562,38.2274546224979,44.1773323945275,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,76.2414599430774,63.4500007629395,12.791459180138,0.201599039028055,38.8076470588235,"Day","Summer Day"
28,10,33.5,33.5,30,0.1,2,2016-07-13,3,31.58,2.73051924479259,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","EW1464 Phoenix",3.04002491644179,275,"Summer","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4994402964515,33.5947598337298,33.8978700412041,33.4769788576187,34.5377239600831,36.0990436381327,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,42.4645981742753,63.4500007629395,20.9854025886642,0.330739201518206,38.8076470588235,"Day","Summer Day"
29,10,33.5,33.5,30,1,1,2015-07-27,3,32.2,2.27287704108681,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4973839376075,33.8054466219774,34.7385366695196,33.3336725912604,37.6445264045139,42.8775803055685,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,66.2020621999598,52.4500007629395,13.7520614370203,0.262193731877643,36.592,"Day","Summer Day"
30,10,33.5,33.5,30,0.1,1,2015-07-27,3,33.06,2.93844380740199,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4996421969433,33.5476668994645,33.7057147431875,33.4779960490444,34.2097436901112,35.2384564057072,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,39.0407404621361,52.4500007629395,13.4092603008033,0.255657961978109,36.592,"Day","Summer Day"
31,10,33.5,33.5,30,1,2,2015-07-27,3,33.05,2.65114591584233,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4956418667492,33.963344063918,35.3008666676432,33.3285154145859,38.0758421008555,43.8744112844929,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,75.2933665845213,52.4500007629395,22.8433658215819,0.435526510758847,36.592,"Day","Summer Day"
32,10,33.5,33.5,30,0.1,2,2015-07-27,3,32.73,2.75232286252132,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4993606646423,33.5906397309484,33.882654790639,33.4751079783859,34.4946977684972,35.9929554089567,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,42.1136534682173,52.4500007629395,10.3363472947222,0.197070488929826,36.592,"Day","Summer Day"
33,10,33.5,33.5,30,1,1,2014-07-29,3,32.91,2.38316575433783,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4983334294047,33.8122115385627,34.7680862078081,33.3778584189577,37.7740856192064,43.2681684539158,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,49.8062160527482,39.8499984741211,9.9562175786271,0.249842357838301,37.8,"Night","Summer Night"
34,10,33.5,33.5,30,0.1,1,2014-07-29,3,32.59,2.94321022442743,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4997528869119,33.5476093437495,33.7062314525507,33.4831083805296,34.2180929096084,35.292880532437,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,38.0068630752188,39.8499984741211,1.84313539890229,0.046251831103563,37.8,"Night","Summer Night"
35,10,33.5,33.5,30,1,2,2014-07-29,3,32.28,2.732457131611,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4973234414156,33.974542074206,35.3484994582705,33.3784443711405,38.2240700785065,44.3287938809622,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,49.217059635653,39.8499984741211,9.36706116153186,0.23505800552577,37.8,"Night","Summer Night"
36,10,33.5,33.5,30,0.1,2,2014-07-29,3,32.37,2.76332084557923,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4995666521726,33.5902493298904,33.8828776095677,33.4813238522444,34.5025871905533,36.0626408547105,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,40.4697979465149,39.8499984741211,0.619799472393765,0.0155533123243723,37.8,"Night","Summer Night"
37,10,33.5,33.5,30,1,1,2014-08-30,3,32.89,2.04312021376583,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","EW0706 Phoenix",5.85962868099922,275,"Summer","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4975068977289,33.7875670682876,34.6656150998867,33.3407033923282,37.3944230608774,42.300212749723,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,46.9780842388452,36.9500007629395,10.0280834759058,0.271396028926848,34.46,"Night","Summer Night"
38,10,33.5,33.5,30,0.1,1,2014-08-30,3,32.96,2.94129319924635,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","EW0706 Phoenix",5.85962868099922,275,"Summer","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4996794884685,33.5444146959686,33.691367159744,33.4798386649279,34.1598172025156,35.1162109269183,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,37.3348092743671,36.9500007629395,0.38480851142765,0.0104143032065539,34.46,"Night","Summer Night"
39,10,33.5,33.5,30,1,2,2014-08-30,3,32.91,2.39150219339971,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","EW0706 Phoenix",5.85962868099922,275,"Summer","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4959213691693,33.9385422522219,35.2027621452748,33.3372863161006,37.8201894382699,43.2634073612225,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,46.0182176440186,36.9500007629395,9.06821688107914,0.245418584407026,34.46,"Night","Summer Night"
40,10,33.5,33.5,30,0.1,2,2014-08-30,3,32.53,2.74636588331728,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","EW0706 Phoenix",5.85962868099922,275,"Summer","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4994229927491,33.585465896737,33.8609259812685,33.4770814398331,34.4384188660445,35.8549547106117,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,39.6049992776229,36.9500007629395,2.65499851468343,0.0718538148812806,34.46,"Night","Summer Night"
41,10,33.5,33.5,30,1,1,2014-10-01,3,32.63,1.18704695595672,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","GateWay Community College",3.36271545184545,275,"Fall","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4927386787108,33.6752521901313,34.2218296725724,33.189661464191,35.9080279210952,39.1551967360573,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,39.7885243814544,27.8500003814697,11.9385239999846,0.428672310106252,25,"Night","Fall Night"
42,10,33.5,33.5,30,0.1,1,2014-10-01,3,32.96,2.98463547447492,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","GateWay Community College",3.36271545184545,275,"Fall","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4990441591949,33.5269512374428,33.6179289891664,33.4600891323865,33.9059030145263,34.517577063963,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,35.6444764692283,27.8500003814697,7.79447608775854,0.279873464308628,25,"Night","Fall Night"
43,10,33.5,33.5,30,1,2,2014-10-01,3,32.52,1.22767273549561,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","GateWay Community College",3.36271545184545,275,"Fall","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4874907873015,33.765828468616,34.5497788511775,33.1604191502371,36.155274680739,39.7091224757967,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,38.0528644882813,27.8500003814697,10.2028641068116,0.366350591276838,25,"Night","Fall Night"
44,10,33.5,33.5,30,0.1,2,2014-10-01,3,32.94,2.78476147625722,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt Low TI","C4","GateWay Community College",3.36271545184545,275,"Fall","surface",0.1,1.2,2100,840,0.3,0.93,0,0.44,3.9,6700,2490,"asphalt",0.14,1.2,2200,850,NA,NA,0,33.4982875517319,33.5522848379657,33.7234023545944,33.4529138043694,34.0792356423093,34.9718117551071,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,36.9298217816673,27.8500003814697,9.0798214001976,0.326025898593486,25,"Night","Fall Night"
45,10,33.5,33.5,30,1,1,2012-10-22,3,32.87,1.10790475861716,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Fall","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4917406046193,33.6338451596827,34.053339036312,33.1630014660978,35.3575882376983,37.8943209749751,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,54.0352145950379,30.9500007629395,23.0852138320984,0.745887342908935,26.24,"Day","Fall Day"
46,10,33.5,33.5,30,0.1,1,2012-10-22,3,32.64,3.02458799320732,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt High TI","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Fall","surface",0.1,2.2,2400,1050,0.3,0.93,0,0.44,7.4,7300,3250,"asphalt",0.14,2.2,2500,1400,NA,NA,0,33.4984094856658,33.5166632465794,33.5750757211424,33.4449970287843,33.7590280298149,34.1619249622103,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,36.1474963109525,30.9500007629395,5.19749554801302,0.167932000642684,26.24,"Day","Fall Day"
