"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
40,10,33.5,33.5,30,0.1,2,2016-07-13,5,87.88,2.43102598682662,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4989668121561,33.8065481212852,34.4244964748447,33.4726539989564,34.830653843854,36.1559960457088,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,41.0177358886002,63.4500007629395,22.4322648743392,0.353542389355521,37.798079990083,"Day","Summer Day"
41,10,33.5,33.5,30,1,3,2016-07-13,5,87.93,2.88106394816339,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.494914767155,34.9441322189192,37.5079820260146,33.3293695973019,39.8806217055654,45.1122212956236,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,70.7755001219899,61.3499984741211,9.42550164786883,0.15363491250688,37.798079990083,"Day","Summer Day"
42,10,33.5,33.5,30,0.1,3,2016-07-13,5,86.58,2.42997592953742,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.498902545278,33.813280827848,34.4401964744752,33.4674764447676,34.9722277158808,36.3897056782938,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,41.1009486981201,61.3499984741211,20.249049776001,0.330057869268612,37.798079990083,"Day","Summer Day"
43,10,33.5,33.5,30,1,1,2015-07-27,5,86.62,2.62217041261923,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4931274035271,34.783172503945,37.2008905091211,33.3197966800384,38.9019511729894,43.6712714102183,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,65.6247202875775,61.0499992370605,4.57472105051693,0.0749340066779204,36.5175683407307,"Day","Summer Day"
44,10,33.5,33.5,30,0.1,1,2015-07-27,5,87.89,2.40030130792936,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4980207971595,33.7384550257706,34.2631428783692,33.4582533042582,34.5900540769363,35.8050672225243,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,39.6303439666637,61.0499992370605,21.4196552703968,0.350854308568017,36.5175683407307,"Day","Summer Day"
45,10,33.5,33.5,30,1,2,2015-07-27,5,86.57,2.6881213609096,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4928585060137,34.8152964835356,37.2590439333542,33.3112268230945,38.9986489675225,43.7634992847698,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,66.1685388335368,52.4500007629395,13.7185380705973,0.261554582860763,36.5175683407307,"Day","Summer Day"
46,10,33.5,33.5,30,0.1,2,2015-07-27,5,87.39,2.42126007335971,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4979885838795,33.7470360492331,34.2871577125543,33.4569463391631,34.6253198877326,35.8711841385496,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,39.9010237934145,52.4500007629395,12.5489769695249,0.239255992125588,36.5175683407307,"Day","Summer Day"
47,10,33.5,33.5,30,1,3,2015-07-27,5,87.88,2.83484522972468,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4924566130153,34.8417866677324,37.3080153536248,33.2762990867237,39.5560180784041,44.5661283939045,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,66.2557529552479,61.0499992370605,5.20575371818734,0.0852703322398598,36.5175683407307,"Day","Summer Day"
48,10,33.5,33.5,30,0.1,3,2015-07-27,5,85.15,2.41858940345124,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4978783896123,33.7527973491897,34.3018667334391,33.4489492147605,34.7484023429827,36.0866630818404,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,39.9682401332486,61.0499992370605,21.081759103812,0.345319563755445,36.5175683407307,"Day","Summer Day"
49,10,33.5,33.5,30,1,1,2014-07-29,5,38.96,2.35611998764903,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4965683262259,33.5714507585822,33.9188632461975,33.3915956568268,35.1955348127,37.6762958540284,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,73.7569142530687,39.9500007629395,33.8069134901293,0.846230609374382,34.8171664306209,"Night","Summer Night"
50,10,33.5,33.5,30,0.1,1,2014-07-29,5,38.13,2.48862187344863,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4993148097686,33.511320034163,33.5700731509297,33.480345600131,33.7981302515759,34.3114232648068,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,41.3318840898674,39.9500007629395,1.38188332692795,0.0345903204139581,34.8171664306209,"Night","Summer Night"
51,10,33.5,33.5,30,1,2,2014-07-29,5,37.84,2.44224422212251,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4964045282638,33.5755720026881,33.937531705318,33.3858686466777,35.2604986093993,37.8081289545689,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,73.9305058899547,39.8499984741211,34.0805074158336,0.855219792240789,34.8171664306209,"Night","Summer Night"
52,10,33.5,33.5,30,0.1,2,2014-07-29,5,37.48,2.50666425441338,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4993016975513,33.5120156147186,33.5733719256148,33.4796910125425,33.8103583574062,34.3404660153939,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,41.4216253837094,39.8499984741211,1.5716269095883,0.0394385688774601,34.8171664306209,"Night","Summer Night"
53,10,33.5,33.5,30,1,3,2014-07-29,5,37.72,2.52017702556189,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4962091745747,33.5801905744877,33.9580062204062,33.3650757707105,35.5314360722192,38.3764186224564,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,74.1178417525852,39.9500007629395,34.1678409896457,0.855265089790494,34.8171664306209,"Night","Summer Night"
54,10,33.5,33.5,30,0.1,3,2014-07-29,5,38.07,2.498809049414,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4992644873224,33.51277939085,33.5770387560913,33.4759921656871,33.8591107418614,34.4562314897951,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,41.4643584040106,39.9500007629395,1.51435764107111,0.0379063232077819,34.8171664306209,"Night","Summer Night"
55,10,33.5,33.5,30,1,1,2014-08-30,5,84.79,2.25808036786655,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.492588139355,34.6253037288263,36.7633627825512,33.3151636770231,38.2334161372573,42.6671930857957,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,43.6915230341631,37.0499992370605,6.64152379710259,0.179258405772359,31.1264146368967,"Night","Summer Night"
56,10,33.5,33.5,30,0.1,1,2014-08-30,5,86.63,2.39195803488013,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4966517712089,33.6759498184219,34.0824141562546,33.4421865429154,34.3222438573592,35.3589356085733,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,37.5536278833109,37.0499992370605,0.503628646250377,0.0135932161031357,31.1264146368967,"Night","Summer Night"
57,10,33.5,33.5,30,1,2,2014-08-30,5,86.42,2.33042985705192,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4923462207464,34.6592646144534,36.8312912344281,33.3071512153414,38.3429458899437,42.8024238018821,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,44.0471592372339,36.9500007629395,7.09715847429447,0.192074650277487,31.1264146368967,"Night","Summer Night"
58,10,33.5,33.5,30,0.1,2,2014-08-30,5,87.24,2.40936414153727,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4966228218383,33.6838665644219,34.1054683117931,33.4407373245894,34.3557937573466,35.4286071034472,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,37.7465855811966,36.9500007629395,0.796584818257145,0.0215584520110785,31.1264146368967,"Night","Summer Night"
59,10,33.5,33.5,30,1,3,2014-08-30,5,87.27,2.44973646057675,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4918762008784,34.6767094628684,36.8586590996484,33.2708407123231,38.8084952854541,43.5072074967075,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,44.1478345488258,37.0499992370605,7.09783531176521,0.191574506286773,31.1264146368967,"Night","Summer Night"
60,10,33.5,33.5,30,0.1,3,2014-08-30,5,86.66,2.40393367729639,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Summer","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4964197951555,33.6866739147511,34.1125758476903,33.4294588056636,34.4432603010353,35.5987610722325,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,37.8223609908472,37.0499992370605,0.772361753786697,0.0208464715166341,31.1264146368967,"Night","Summer Night"
61,10,33.5,33.5,30,1,1,2014-10-01,5,86.91,1.26910548340808,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4902261544574,34.1837217620413,35.423803681546,33.2820139552925,36.3075353398479,38.8938102758295,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,35.8544249942279,26.6499996185303,9.20442537569761,0.345381820166991,22.2697404550158,"Night","Fall Night"
62,10,33.5,33.5,30,0.1,1,2014-10-01,5,86.36,2.46594622751937,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4951394453297,33.5029727152731,33.5194255447684,33.4215927582589,33.5221138291559,33.6363017755785,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,33.1552155531626,26.6499996185303,6.50521593463236,0.244098162392061,22.2697404550158,"Night","Fall Night"
63,10,33.5,33.5,30,1,2,2014-10-01,5,87.39,1.28540824513482,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4898191620111,34.1986950509601,35.4479986747777,33.2716030784302,36.350087519579,38.9461314862451,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,35.9783367906421,27.8500003814697,8.12833640917239,0.291861267426792,22.2697404550158,"Night","Fall Night"
64,10,33.5,33.5,30,0.1,2,2014-10-01,5,86.67,2.48097046802064,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4950396800158,33.5033041522012,33.5203371730003,33.4186520123642,33.5234990537724,33.6419606719587,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,33.1374844828837,27.8500003814697,5.28748410141401,0.189855799963726,22.2697404550158,"Night","Fall Night"
65,10,33.5,33.5,30,1,3,2014-10-01,5,87.52,1.34919616376505,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4893275047373,34.2149284466239,35.4790136376264,33.2303281651433,36.6466718091948,39.4176990528512,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,36.0929455949804,26.6499996185303,9.44294597645018,0.354331936646044,22.2697404550158,"Night","Fall Night"
66,10,33.5,33.5,30,0.1,3,2014-10-01,5,87.79,2.47246323285495,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4948396729357,33.5033888255279,33.5207488066698,33.4014439938676,33.526253544247,33.6652159167745,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,33.1532044790019,26.6499996185303,6.50320486047167,0.244022699945927,22.2697404550158,"Night","Fall Night"
67,10,33.5,33.5,30,1,1,2012-10-22,5,86.22,0.966620047185163,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4762754149829,33.9707690595658,34.8623030863835,33.0999064030431,35.4689914606435,37.389488451312,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,55.3661458706836,31.3500003814697,24.0161454892139,0.766065237543324,24.6406849951163,"Day","Fall Day"
68,10,33.5,33.5,30,0.1,1,2012-10-22,5,88.12,2.50397561151359,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4575431366162,33.4831227558412,33.5,33.2821674240431,33.4308043133373,33.5251072911984,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,34.2065890749266,31.3500003814697,2.8565886934569,0.0911192554608505,24.6406849951163,"Day","Fall Day"
69,10,33.5,33.5,30,1,2,2012-10-22,5,87.05,0.98165608271742,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.475399312051,33.9816782739133,34.8806836867537,33.0824255934989,35.5009328831441,37.4352597246287,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,55.5675434865017,30.9500007629395,24.6175427235622,0.795397160475682,24.6406849951163,"Day","Fall Day"
70,10,33.5,33.5,30,0.1,2,2012-10-22,5,87.52,2.51973045639912,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.456775596259,33.4829259744926,33.5,33.276320925902,33.4297731246713,33.5281867852357,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,34.2148872289402,30.9500007629395,3.26488646600075,0.105489059305944,24.6406849951163,"Day","Fall Day"
71,10,33.5,33.5,30,1,3,2012-10-22,5,87.81,1.01875276447853,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4743368557713,33.9929179558133,34.902299798752,33.0077155580143,35.7099054266397,37.7833699812522,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,55.6269284918438,31.3500003814697,24.2769281103741,0.774383662359494,24.6406849951163,"Day","Fall Day"
72,10,33.5,33.5,30,0.1,3,2012-10-22,5,87.46,2.51235971274201,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 150+200mm","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.15,1.5,2250,900,0.3,0.93,0,0.65,4.7,7000,2600,"asphalt",0.2,1.7,2350,900,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4553827779171,33.4824446249705,33.5,33.2438675500403,33.4215078608557,33.5381931503723,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,34.1955977915517,31.3500003814697,2.84559741008195,0.0907686563144005,24.6406849951163,"Day","Fall Day"
73,10,33.5,33.5,30,1,1,2010-11-02,5,88.88,0.720907393540228,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.4695021770909,33.792952379794,34.2958311241496,33.0318646925765,34.669062245423,35.8496974031275,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,52.3534836752823,41.6500015258789,10.7034821494034,0.256986356717248,26.8811351453729,"Day","Fall Day"
74,10,33.5,33.5,30,0.1,1,2010-11-02,5,85.42,2.54446723275387,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 80+80mm","C1","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.08,1.5,2250,900,0.3,0.93,0,0.26,4.7,7000,2600,"asphalt",0.08,1.7,2350,900,NA,NA,0,"base",0.1,1.5,2400,800,NA,NA,0,33.2557374736289,33.4272013212741,33.5,32.6570221399913,33.151454572302,33.5,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,32.7433490204359,41.6500015258789,8.90665250544299,0.213845190375537,26.8811351453729,"Day","Fall Day"
75,10,33.5,33.5,30,1,2,2010-11-02,5,88.39,0.810087069618047,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.4724187228778,33.8811512943066,34.5298572033923,33.0474460628012,35.0179636617229,36.4911287812892,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,54.2142011969855,41.9500007629395,12.2642004340461,0.29235280598328,26.8811351453729,"Day","Fall Day"
76,10,33.5,33.5,30,0.1,2,2010-11-02,5,87.07,2.53753421287261,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.3,0.93,"Whitetopped Asphalt 100+140mm","C4","Mean Hour All Stations",3.14159265358979,"Fall","surface",0.1,1.5,2250,900,0.3,0.93,0,0.44,4.7,7000,2600,"asphalt",0.14,1.7,2350,900,NA,NA,0,"base",0.2,1.5,2400,800,NA,NA,0,33.3110172371841,33.4453865175241,33.5,32.806823983617,33.2311610955123,33.5081490232357,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,33.1645243668305,41.9500007629395,8.78547639610895,0.209427323869573,26.8811351453729,"Day","Fall Day"
