"run.n","nodal.spacing","n.iterations","i.top.temp","i.bot.temp","time.step","pave.length","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","L4.layer","L4.thickness","L4.k","L4.rho","L4.c","L4.albedo","L4.emissivity","L4.R.c.top","L5.layer","L5.thickness","L5.k","L5.rho","L5.c","L5.albedo","L5.emissivity","L5.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
27,10,1,33.5,33.5,30,10,1,4,2007-02-27,3,40.82,0,0,NA,7,1.5,"Concrete Pavements","C",0.365,0.945,"Portland Cement Concrete #4","C4","South Mountain Park",9.06584096636452,"Winter","surface",0.25,1.375,2375,900,0.365,0.945,0,0.495,3.175,4725,1775,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.005,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0285648965026,33.3736161171865,33.5,29.5048967703044,31.35658218499,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,32.1166843136168,32.9500007629395,0.833316449322638,0.0252903317155583,17.22,"Day","Winter Day"
28,10,1,33.5,33.5,30,100,1,4,2007-02-27,3,40.78,0,0,NA,7,1.5,"Concrete Pavements","C",0.365,0.945,"Portland Cement Concrete #4","C4","South Mountain Park",9.06584096636452,"Winter","surface",0.25,1.375,2375,900,0.365,0.945,0,0.495,3.175,4725,1775,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.005,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.042618297027,33.3766670348133,33.5,29.6257954369992,31.4226599733663,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,32.2322263369446,32.9500007629395,0.717774425994889,0.0217837453528137,17.22,"Day","Winter Day"
29,10,1,33.5,33.5,30,10,1,5,2007-02-27,3,35.09,0,0,NA,9,1.5,"Concrete Pavements","C",0.43,0.96,"Portland Cement Concrete #5","C4","South Mountain Park",9.06584096636452,"Winter","surface",0.3,0.5,2400,800,0.43,0.96,0,0.6,1.9,4800,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.6,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3660403797256,33.4742795893343,33.5,30.6533592079626,32.2922896100412,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,32.8378778251409,32.9500007629395,0.112122937798517,0.00340282049172599,17.22,"Day","Winter Day"
30,10,1,33.5,33.5,30,100,1,5,2007-02-27,3,34.98,0,0,NA,9,1.5,"Concrete Pavements","C",0.43,0.96,"Portland Cement Concrete #5","C4","South Mountain Park",9.06584096636452,"Winter","surface",0.3,0.5,2400,800,0.43,0.96,0,0.6,1.9,4800,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.6,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3681614765804,33.474618591683,33.5,30.7090524672845,32.3138265066979,33.5,2007-02-27 11:15:37,2007-02-27 11:15:30,7.75300002098083,32.8994780920652,32.9500007629395,0.0505226708742725,0.00153331319285121,17.22,"Day","Winter Day"
31,10,1,33.5,33.5,30,10,1,1,2008-04-23,3,39.97,0,0,NA,1,1.5,"Concrete Pavements","C",0.17,0.9,"Portland Cement Concrete #1","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.1,4,2300,1200,0.17,0.9,0,0.18,7,4500,2300,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4615738841298,33.6421185775736,34.0928235385088,32.9371912852313,34.7137348805667,36.8951499243248,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,37.3578983226789,26.3500003814697,11.0078979412092,0.417757031569166,22.78,"Night","Spring Night"
32,10,1,33.5,33.5,30,100,1,1,2008-04-23,3,39.53,0,0,NA,1,1.5,"Concrete Pavements","C",0.17,0.9,"Portland Cement Concrete #1","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.1,4,2300,1200,0.17,0.9,0,0.18,7,4500,2300,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4632108687078,33.6567369038527,34.1444062281977,32.9521374801049,34.8232810749406,37.1612272006343,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,38.3820301569223,26.3500003814697,12.0320297754526,0.45662351427949,22.78,"Night","Spring Night"
33,10,1,33.5,33.5,30,10,1,2,2008-04-23,3,0,0,0,FALSE,3,1.5,"Concrete Pavements","C",0.235,0.915,"Portland Cement Concrete #2","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.15,3.125,2350,1100,0.235,0.915,0,0.285,5.725,4600,2125,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.215,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,10,1,33.5,33.5,30,100,1,2,2008-04-23,3,0,0,0,FALSE,3,1.5,"Concrete Pavements","C",0.235,0.915,"Portland Cement Concrete #2","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.15,3.125,2350,1100,0.235,0.915,0,0.285,5.725,4600,2125,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.215,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,10,1,33.5,33.5,30,10,1,3,2008-04-23,3,39.59,0,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete #3","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.2,2.25,2350,1000,0.3,0.93,0,0.39,4.45,4650,1950,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.11,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4656377436073,33.5133943192267,33.6341594720049,32.7875497391028,33.9202914942168,35.242578793052,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,32.2122281658424,26.3500003814697,5.86222778437269,0.222475434516321,22.78,"Night","Spring Night"
36,10,1,33.5,33.5,30,100,1,3,2008-04-23,3,39.99,0,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete #3","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.2,2.25,2350,1000,0.3,0.93,0,0.39,4.45,4650,1950,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.11,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4671869485059,33.5217086243769,33.6661315762908,32.8026069060809,34.0222687676707,35.48202339555,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,33.0636043234795,26.3500003814697,6.7136039420098,0.254785724660977,22.78,"Night","Spring Night"
37,10,1,33.5,33.5,30,10,1,4,2008-04-23,3,40.68,0,0,NA,7,1.5,"Concrete Pavements","C",0.365,0.945,"Portland Cement Concrete #4","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.25,1.375,2375,900,0.365,0.945,0,0.495,3.175,4725,1775,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.005,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4569732553784,33.4784828739722,33.5,32.7093429002738,33.4090362607798,34.1003895381353,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,29.0417084622235,26.3500003814697,2.69170808075381,0.102152107847661,22.78,"Night","Spring Night"
38,10,1,33.5,33.5,30,100,1,4,2008-04-23,3,40.48,0,0,NA,7,1.5,"Concrete Pavements","C",0.365,0.945,"Portland Cement Concrete #4","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.25,1.375,2375,900,0.365,0.945,0,0.495,3.175,4725,1775,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.005,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4678809710733,33.4832532771233,33.5,32.7266799946253,33.5031685126077,34.3113111252088,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,29.8054588774279,26.3500003814697,3.45545849595817,0.131136942919673,22.78,"Night","Spring Night"
39,10,1,33.5,33.5,30,10,1,5,2008-04-23,3,35.23,0,0,NA,9,1.5,"Concrete Pavements","C",0.43,0.96,"Portland Cement Concrete #5","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.3,0.5,2400,800,0.43,0.96,0,0.6,1.9,4800,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.6,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4607205627495,33.4908259054625,33.5,32.8871345891087,33.2040660313751,33.5,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,23.8938390013836,26.3500003814697,2.45616138008609,0.0932129542515433,22.78,"Night","Spring Night"
40,10,1,33.5,33.5,30,100,1,5,2008-04-23,3,36.26,0,0,NA,9,1.5,"Concrete Pavements","C",0.43,0.96,"Portland Cement Concrete #5","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.3,0.5,2400,800,0.43,0.96,0,0.6,1.9,4800,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.6,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4632004794033,33.4911634001922,33.5,32.9574836763447,33.2315969918441,33.5,2008-04-23 22:35:11,2008-04-23 22:35:00,11.2460000514984,24.419271486655,26.3500003814697,1.93072889481476,0.0732724427652199,22.78,"Night","Spring Night"
41,10,1,33.5,33.5,30,10,1,1,2007-05-02,3,40.18,0,0,NA,1,1.5,"Concrete Pavements","C",0.17,0.9,"Portland Cement Concrete #1","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.1,4,2300,1200,0.17,0.9,0,0.18,7,4500,2300,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4784669284622,33.7284115530483,34.2545691407693,33.1217561492072,35.0700803985355,37.3162878447778,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,46.9683872740456,49.5499992370605,2.58161196301495,0.0521011504089803,27.276,"Day","Spring Day"
42,10,1,33.5,33.5,30,100,1,1,2007-05-02,3,40.44,0,0,NA,1,1.5,"Concrete Pavements","C",0.17,0.9,"Portland Cement Concrete #1","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.1,4,2300,1200,0.17,0.9,0,0.18,7,4500,2300,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4787199211567,33.7392932141608,34.2961596071989,33.1240050225346,35.1548917322269,37.4988639918975,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,47.2302784257497,49.5499992370605,2.31972081131084,0.0468157587694941,27.276,"Day","Spring Day"
43,10,1,33.5,33.5,30,10,1,2,2007-05-02,3,0,0,0,FALSE,3,1.5,"Concrete Pavements","C",0.235,0.915,"Portland Cement Concrete #2","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.15,3.125,2350,1100,0.235,0.915,0,0.285,5.725,4600,2125,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.215,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,10,1,33.5,33.5,30,100,1,2,2007-05-02,3,0,0,0,FALSE,3,1.5,"Concrete Pavements","C",0.235,0.915,"Portland Cement Concrete #2","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.15,3.125,2350,1100,0.235,0.915,0,0.285,5.725,4600,2125,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.215,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,10,1,33.5,33.5,30,10,1,3,2007-05-02,3,39.87,0,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete #3","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.2,2.25,2350,1000,0.3,0.93,0,0.39,4.45,4650,1950,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.11,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4826438799383,33.5833007949355,33.8220867485037,33.0256725236406,34.4407548628917,35.9256680447501,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,45.9123340880435,49.5499992370605,3.63766514901704,0.0734140303739152,27.276,"Day","Spring Day"
46,10,1,33.5,33.5,30,100,1,3,2007-05-02,3,40.3,0,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete #3","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.2,2.25,2350,1000,0.3,0.93,0,0.39,4.45,4650,1950,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.11,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4830954699678,33.5896397968004,33.8478978226953,33.0313085147437,34.5212154581981,36.0947351052817,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,46.1396060160606,49.5499992370605,3.41039322099994,0.0688273112716651,27.276,"Day","Spring Day"
47,10,1,33.5,33.5,30,10,1,4,2007-05-02,3,40.49,0,0,NA,7,1.5,"Concrete Pavements","C",0.365,0.945,"Portland Cement Concrete #4","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.25,1.375,2375,900,0.365,0.945,0,0.495,3.175,4725,1775,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.005,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4858763662594,33.5247753771852,33.6273970553011,32.9675849807968,34.0035510324768,34.888718872628,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,45.9968619527431,49.5499992370605,3.55313728431742,0.0717081198592607,27.276,"Day","Spring Day"
48,10,1,33.5,33.5,30,100,1,4,2007-05-02,3,40.29,0,0,NA,7,1.5,"Concrete Pavements","C",0.365,0.945,"Portland Cement Concrete #4","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.25,1.375,2375,900,0.365,0.945,0,0.495,3.175,4725,1775,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.005,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4862336958797,33.5281111984115,33.6425297610065,32.9718023141083,34.0755994003096,35.0419986612756,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,46.2035996511248,49.5499992370605,3.34639958593579,0.0675358150849954,27.276,"Day","Spring Day"
49,10,1,33.5,33.5,30,10,1,5,2007-05-02,3,35.25,0,0,NA,9,1.5,"Concrete Pavements","C",0.43,0.96,"Portland Cement Concrete #5","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.3,0.5,2400,800,0.43,0.96,0,0.6,1.9,4800,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.6,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4959778696307,33.4994373602235,33.5066756893012,33.3251613437528,33.5556495341601,33.719120222891,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,48.7669433881087,49.5499992370605,0.783055848951847,0.0158033473462935,27.276,"Day","Spring Day"
50,10,1,33.5,33.5,30,100,1,5,2007-05-02,3,35.29,0,0,NA,9,1.5,"Concrete Pavements","C",0.43,0.96,"Portland Cement Concrete #5","C4","South Mountain Park",9.06584096636452,"Spring","surface",0.3,0.5,2400,800,0.43,0.96,0,0.6,1.9,4800,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.6,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4957953815546,33.4995046584375,33.5078594989901,33.3183813744845,33.5731674417763,33.7500279604545,2007-05-02 11:15:22,2007-05-02 11:15:30,7.88000011444092,48.9843132530939,49.5499992370605,0.565685983966603,0.0114164680661287,27.276,"Day","Spring Day"
51,10,1,33.5,33.5,30,10,1,1,2018-06-22,3,40.06,0,0,NA,1,1.5,"Concrete Pavements","C",0.17,0.9,"Portland Cement Concrete #1","C4","SRP",6.49677299358108,"Summer","surface",0.1,4,2300,1200,0.17,0.9,0,0.18,7,4500,2300,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4890334894156,34.0135109335762,35.3678802337894,33.2495452249398,37.366264935366,42.4552567274384,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,49.3241805390601,37.9500007629395,11.3741797761207,0.299714876085807,36.503,"Night","Summer Night"
52,10,1,33.5,33.5,30,100,1,1,2018-06-22,3,39.29,0,0,NA,1,1.5,"Concrete Pavements","C",0.17,0.9,"Portland Cement Concrete #1","C4","SRP",6.49677299358108,"Summer","surface",0.1,4,2300,1200,0.17,0.9,0,0.18,7,4500,2300,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4893121964593,34.0329810595003,35.4465327536634,33.2534799911237,37.5299138471116,42.8589433831464,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,50.3756141365261,37.9500007629395,12.4256133735866,0.327420635672845,36.503,"Night","Summer Night"
53,10,1,33.5,33.5,30,10,1,2,2018-06-22,3,0,0,0,FALSE,3,1.5,"Concrete Pavements","C",0.235,0.915,"Portland Cement Concrete #2","C4","SRP",6.49677299358108,"Summer","surface",0.15,3.125,2350,1100,0.235,0.915,0,0.285,5.725,4600,2125,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.215,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,10,1,33.5,33.5,30,100,1,2,2018-06-22,3,0,0,0,FALSE,3,1.5,"Concrete Pavements","C",0.235,0.915,"Portland Cement Concrete #2","C4","SRP",6.49677299358108,"Summer","surface",0.15,3.125,2350,1100,0.235,0.915,0,0.285,5.725,4600,2125,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.215,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,10,1,33.5,33.5,30,10,1,3,2018-06-22,3,39.53,0,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete #3","C4","SRP",6.49677299358108,"Summer","surface",0.2,2.25,2350,1000,0.3,0.93,0,0.39,4.45,4650,1950,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.11,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4919626147578,33.7485582210023,34.5340384249678,33.1891411971355,36.7382782060068,41.120329629026,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,44.1669565102086,37.9500007629395,6.2169557472692,0.163819647491034,36.503,"Night","Summer Night"
56,10,1,33.5,33.5,30,100,1,3,2018-06-22,3,39.3,0,0,NA,5,1.5,"Concrete Pavements","C",0.3,0.93,"Portland Cement Concrete #3","C4","SRP",6.49677299358108,"Summer","surface",0.2,2.25,2350,1000,0.3,0.93,0,0.39,4.45,4650,1950,"base",0.19,2.2,2300,950,NA,NA,0,"subgrade",1.11,1.15,1700,1350,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4920990274233,33.7589506884598,34.5800233977916,33.1912862421367,36.8877717680408,41.4859682716058,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,45.0070499113098,37.9500007629395,7.05704914837031,0.185956495559862,36.503,"Night","Summer Night"
57,10,1,33.5,33.5,30,10,1,4,2018-06-22,3,39.45,0,0,NA,7,1.5,"Concrete Pavements","C",0.365,0.945,"Portland Cement Concrete #4","C4","SRP",6.49677299358108,"Summer","surface",0.25,1.375,2375,900,0.365,0.945,0,0.495,3.175,4725,1775,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.005,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4940012223244,33.6149217039529,34.0555245415037,33.1515794244558,36.1791092628205,39.9407360883502,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,41.1062749803595,37.9500007629395,3.15627421742005,0.0831692794194183,36.503,"Night","Summer Night"
58,10,1,33.5,33.5,30,100,1,4,2018-06-22,3,39.24,0,0,NA,7,1.5,"Concrete Pavements","C",0.365,0.945,"Portland Cement Concrete #4","C4","SRP",6.49677299358108,"Summer","surface",0.25,1.375,2375,900,0.365,0.945,0,0.495,3.175,4725,1775,"base",0.245,1.8,2350,875,NA,NA,0,"subgrade",1.005,0.725,1850,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.494057949955,33.6204110290094,34.0826017146246,33.1511152249352,36.316377846842,40.2760384460989,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,41.8336272318535,37.9500007629395,3.88362646891409,0.102335346267152,36.503,"Night","Summer Night"
59,10,1,33.5,33.5,30,10,1,5,2018-06-22,3,35.09,0,0,NA,9,1.5,"Concrete Pavements","C",0.43,0.96,"Portland Cement Concrete #5","C4","SRP",6.49677299358108,"Summer","surface",0.3,0.5,2400,800,0.43,0.96,0,0.6,1.9,4800,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.6,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4989097059228,33.5117118253831,33.5826936911209,33.40115397167,34.4239411962924,36.051584778748,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,36.4341763935647,37.9500007629395,1.5158243693748,0.039942670326771,36.503,"Night","Summer Night"
60,10,1,33.5,33.5,30,100,1,5,2018-06-22,3,34.6,0,0,NA,9,1.5,"Concrete Pavements","C",0.43,0.96,"Portland Cement Concrete #5","C4","SRP",6.49677299358108,"Summer","surface",0.3,0.5,2400,800,0.43,0.96,0,0.6,1.9,4800,1600,"base",0.3,1.4,2400,800,NA,NA,0,"subgrade",0.6,0.3,2000,800,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4988918175949,33.5123475237499,33.5871664535701,33.3988832305999,34.4766560116052,36.2064134851788,2018-06-22 22:36:37,2018-06-22 22:36:30,7.16900014877319,36.9308603663231,37.9500007629395,1.01914039661631,0.0268548188702953,36.503,"Night","Summer Night"
61,10,1,33.5,33.5,30,10,1,1,2016-07-13,3,40,0,0,NA,1,1.5,"Concrete Pavements","C",0.17,0.9,"Portland Cement Concrete #1","C4","SRP",6.49677299358108,"Summer","surface",0.1,4,2300,1200,0.17,0.9,0,0.18,7,4500,2300,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4922772001409,34.0190305232411,35.3745383361124,33.3060291974325,37.3831453109925,42.4203951184551,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,60.528786844057,63.4500007629395,2.92121391888247,0.0460396199173685,38.35,"Day","Summer Day"
62,10,1,33.5,33.5,30,100,1,1,2016-07-13,3,39.96,0,0,NA,1,1.5,"Concrete Pavements","C",0.17,0.9,"Portland Cement Concrete #1","C4","SRP",6.49677299358108,"Summer","surface",0.1,4,2300,1200,0.17,0.9,0,0.18,7,4500,2300,"base",0.08,3,2200,1100,NA,NA,0,"subgrade",1.32,2,1400,1900,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4922161704962,34.0362286175784,35.445065198933,33.3044805490833,37.5295120980208,42.7822929677371,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,61.3414096765513,63.4500007629395,2.10859108638812,0.0332323256270113,38.35,"Day","Summer Day"
63,10,1,33.5,33.5,30,10,1,2,2016-07-13,3,0,0,0,FALSE,3,1.5,"Concrete Pavements","C",0.235,0.915,"Portland Cement Concrete #2","C4","SRP",6.49677299358108,"Summer","surface",0.15,3.125,2350,1100,0.235,0.915,0,0.285,5.725,4600,2125,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.215,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,10,1,33.5,33.5,30,100,1,2,2016-07-13,3,0,0,0,FALSE,3,1.5,"Concrete Pavements","C",0.235,0.915,"Portland Cement Concrete #2","C4","SRP",6.49677299358108,"Summer","surface",0.15,3.125,2350,1100,0.235,0.915,0,0.285,5.725,4600,2125,"base",0.135,2.6,2250,1025,NA,NA,0,"subgrade",1.215,1.575,1550,1625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
