"run.n","nodal.spacing","i.top.temp","i.bot.temp","time.step","SVF","layer.profile","end.day","n.days","run.time","RMSE","CFL_fail","broke.t","ref","depth","batch.name","batch.id","albedo","emissivity","pave.name","valid.site","station.name","station.dist.km","pave.length","season","L1.layer","L1.thickness","L1.k","L1.rho","L1.c","L1.albedo","L1.emissivity","L1.R.c.top","pave.thick","mean.k","mean.c","mean.rho","L2.layer","L2.thickness","L2.k","L2.rho","L2.c","L2.albedo","L2.emissivity","L2.R.c.top","L3.layer","L3.thickness","L3.k","L3.rho","L3.c","L3.albedo","L3.emissivity","L3.R.c.top","min.T_0.5m","avg.T_0.5m","max.T_0.5m","min.T_1.0m","avg.T_1.0m","max.T_1.0m","date.time.obs","date.time.mod","dif.sec","Modeled","Observed","error","p.err","air.temp.c","daytime","day.sea"
41,10,33.5,33.5,30,1,3,2016-07-13,7,159.26,3.52349438103085,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4948983565739,36.0436894549541,40.0275967639307,33.3460850909599,41.6286360959996,47.483390457977,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,71.0074387657754,63.4500007629395,7.55743800283597,0.119108556532125,38.35,"Day","Summer Day"
42,10,33.5,33.5,30,0.1,3,2016-07-13,7,157.31,2.70593614735665,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4991768902485,34.1586858662306,35.4058380158315,33.47620777742,35.7836082647195,38.0598631451244,2016-07-13 11:16:15,2016-07-13 11:16:30,14.5640001296997,43.433249261653,63.4500007629395,20.0167515012865,0.31547283310638,38.35,"Day","Summer Day"
43,10,33.5,33.5,30,1,1,2015-07-27,7,157.35,3.84461811491394,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","SRP",6.4942586834721,275,"Summer","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4986081373964,35.5964047381549,39.2765505311538,33.3994545956917,42.5263707409343,49.4461411653141,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,73.0951363436006,52.4500007629395,20.6451355806611,0.393615543953409,36.592,"Day","Summer Day"
44,10,33.5,33.5,30,0.1,1,2015-07-27,7,158.16,2.64117837143501,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","SRP",6.4942586834721,275,"Summer","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4998060151271,33.9005223444251,34.7151092155054,33.4865655642644,35.3670997368933,37.2662137718457,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,41.9933861007072,52.4500007629395,10.4566146622323,0.199363479697426,36.592,"Day","Summer Day"
45,10,33.5,33.5,30,1,2,2015-07-27,7,157.3,3.66025216244368,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","SRP",6.4942586834721,275,"Summer","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4972045805866,35.8225988012505,39.5995689544765,33.3333275150372,42.7117021790616,49.3136531346892,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,71.8599020800683,52.4500007629395,19.4099013171288,0.370064843370672,36.592,"Day","Summer Day"
46,10,33.5,33.5,30,0.1,2,2015-07-27,7,156.81,2.67703396197083,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","SRP",6.4942586834721,275,"Summer","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4995926211312,34.0106318932318,34.9952452816883,33.4766315857106,35.7057815511897,37.8418203177728,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,42.5998246074107,52.4500007629395,9.8501761555288,0.187801258574791,36.592,"Day","Summer Day"
47,10,33.5,33.5,30,1,3,2015-07-27,7,156.99,3.3419115638998,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4950015210857,35.9324953817174,39.7543910978635,33.349701221034,41.285011950497,47.0598210796128,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,70.3816215940813,52.4500007629395,17.9316208311418,0.341880277794239,36.592,"Day","Summer Day"
48,10,33.5,33.5,30,0.1,3,2015-07-27,7,158.26,2.6779949089613,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","SRP",6.4942586834721,275,"Summer","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.499219410483,34.1211272640432,35.2926844717286,33.4772168014823,35.6510128085191,37.8334271534536,2015-07-27 11:16:32,2015-07-27 11:16:30,2.98600006103516,43.071551657445,52.4500007629395,9.37844910549444,0.178807415997621,36.592,"Day","Summer Day"
49,10,33.5,33.5,30,1,1,2014-07-29,7,157.72,3.95270435477479,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4995689783769,35.7790850284151,39.6261624397448,33.4504519820095,43.1723777057271,50.1614783394645,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,55.4190614365007,39.8499984741211,15.5690629623796,0.390691682773595,37.8,"Night","Summer Night"
50,10,33.5,33.5,30,0.1,1,2014-07-29,7,157.73,2.65590541990474,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4999553427579,33.9480605025939,34.8174354100071,33.4945356044196,35.5455289659094,37.4815922088866,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,40.873748743477,39.8499984741211,1.0237502693559,0.025690095572293,37.8,"Night","Summer Night"
51,10,33.5,33.5,30,1,2,2014-07-29,7,156.79,3.81606664541138,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.499088832294,36.0629879739364,40.0450779507251,33.4152575534789,43.5059496800516,50.2007836720769,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,52.1673095812803,39.8499984741211,12.3173111071592,0.309091884035031,37.8,"Night","Summer Night"
52,10,33.5,33.5,30,0.1,2,2014-07-29,7,156.6,2.69562949721379,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4999017305104,34.0807076178334,35.1404382727441,33.4902152321863,35.9508733829193,38.1371398646673,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,41.4785738262157,39.8499984741211,1.62857535209463,0.040867639007621,37.8,"Night","Summer Night"
53,10,33.5,33.5,30,1,3,2014-07-29,7,156.63,3.56667543547621,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4983542666031,36.2446840249266,40.3372314477434,33.4267164300789,42.1434256601303,48.0908699753253,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,48.1076267132889,39.8499984741211,8.25762823916779,0.20721778056103,37.8,"Night","Summer Night"
54,10,33.5,33.5,30,0.1,3,2014-07-29,7,155.86,2.70301703718374,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Summer","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.499804677394,34.2231566682856,35.5033624095145,33.4908175578133,35.9458268414824,38.2111996605465,2014-07-29 22:35:14,2014-07-29 22:35:00,14.4520001411438,41.8105665897672,39.8499984741211,1.96056811564614,0.049198699892532,37.8,"Night","Summer Night"
55,10,33.5,33.5,30,1,1,2014-08-30,7,156.4,3.59687062077522,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","EW0706 Phoenix",5.85962868099922,275,"Summer","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.497881539446,35.4262558046107,38.850166592433,33.3681393061755,41.8498061847473,48.4054707601881,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,52.2574435927875,36.9500007629395,15.307442829848,0.414274492930491,34.46,"Night","Summer Night"
56,10,33.5,33.5,30,0.1,1,2014-08-30,7,156.81,2.62300369100236,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","EW0706 Phoenix",5.85962868099922,275,"Summer","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4997308460278,33.8684338403519,34.6277585467091,33.4834585361963,35.2312230642388,37.0320528915325,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,39.9741103829411,36.9500007629395,3.0241096200017,0.081843289785121,34.46,"Night","Summer Night"
57,10,33.5,33.5,30,1,2,2014-08-30,7,156.92,3.43826853066508,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","EW0706 Phoenix",5.85962868099922,275,"Summer","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4957753615407,35.6349646038783,39.1628934320966,33.282357306036,42.033172996355,48.3280429906278,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,48.9216761445152,36.9500007629395,11.9716753815757,0.323996620687034,34.46,"Night","Summer Night"
58,10,33.5,33.5,30,0.1,2,2014-08-30,7,157.72,2.65661740588143,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","EW0706 Phoenix",5.85962868099922,275,"Summer","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4994382304972,33.9723141073026,34.8993865065414,33.4713144206712,35.5603779275003,37.6147117341428,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,40.4920220795465,36.9500007629395,3.54202131660708,0.0958598442076271,34.46,"Night","Summer Night"
59,10,33.5,33.5,30,1,3,2014-08-30,7,156.03,3.14527321662947,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","EW0706 Phoenix",5.85962868099922,275,"Summer","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4926202134266,35.7336884731168,39.3142952470355,33.3033565110437,40.7076594837561,46.2166720093319,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,44.7579745389933,36.9500007629395,7.80797377605387,0.21131187049623,34.46,"Night","Summer Night"
60,10,33.5,33.5,30,0.1,3,2014-08-30,7,155.55,2.65696919688875,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","EW0706 Phoenix",5.85962868099922,275,"Summer","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4989232062223,34.0779379632076,35.1934952996329,33.4716313324968,35.5234676042872,37.6484102793844,2014-08-30 22:35:36,2014-08-30 22:35:30,6.87100005149841,40.733212530337,36.9500007629395,3.78321176739757,0.102387325826312,34.46,"Night","Summer Night"
61,10,33.5,33.5,30,1,1,2014-10-01,7,156.48,2.51484065936549,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","GateWay Community College",3.36271545184545,275,"Fall","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4978088980461,35.0313674044413,37.5260977353008,33.3680101442123,39.8583695827797,44.0661500512083,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,44.2932720107869,27.8500003814697,16.4432716293172,0.590422671601034,25,"Night","Fall Night"
62,10,33.5,33.5,30,0.1,1,2014-10-01,7,155.74,2.57943827592185,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","GateWay Community College",3.36271545184545,275,"Fall","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4997215492252,33.7926653244909,34.3525132918904,33.4834266158886,34.8199942699961,36.0160987601141,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,37.7186017357707,27.8500003814697,9.86860135430101,0.354348338209258,25,"Night","Fall Night"
63,10,33.5,33.5,30,1,2,2014-10-01,7,158.25,2.30807729781431,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","GateWay Community College",3.36271545184545,275,"Fall","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4957043094921,35.1505677097776,37.575891394754,33.2843032446472,39.755885887684,43.4736919216436,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,40.7526387222791,27.8500003814697,12.9026383408094,0.463290418817886,25,"Night","Fall Night"
64,10,33.5,33.5,30,0.1,2,2014-10-01,7,156.16,2.5915112349786,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","GateWay Community College",3.36271545184545,275,"Fall","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4994219149515,33.8659783082251,34.5190667195482,33.4713511737315,35.0201769503465,36.295347435502,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,37.761032479633,27.8500003814697,9.91103209816328,0.355871883748974,25,"Night","Fall Night"
65,10,33.5,33.5,30,1,3,2014-10-01,7,156.39,2.04261822741415,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","GateWay Community College",3.36271545184545,275,"Fall","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4925294141516,35.161747375354,37.4371814873259,33.3050478984758,38.5465590945263,41.390122912005,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,36.5303031192379,27.8500003814697,8.68030273776816,0.311680524914595,25,"Night","Fall Night"
66,10,33.5,33.5,30,0.1,3,2014-10-01,7,155.32,2.57497963618046,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","GateWay Community College",3.36271545184545,275,"Fall","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4988986673856,33.9336340372741,34.6749774566155,33.4716738427416,34.9388516301616,36.1509532389135,2014-10-01 22:35:33,2014-10-01 22:35:30,3.52099990844727,37.4755200425606,27.8500003814697,9.62551966109089,0.345620090816779,25,"Night","Fall Night"
67,10,33.5,33.5,30,1,1,2012-10-22,7,152.88,2.07342993897592,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Fall","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4945402559158,34.5332273966089,36.3366523245769,33.2613228772983,37.9472366998447,41.4125024704787,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,58.6376246710064,30.9500007629395,27.6876239080669,0.894592026673583,26.24,"Day","Fall Day"
68,10,33.5,33.5,30,0.1,1,2012-10-22,7,152.52,2.56742125386585,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Fall","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4990872408699,33.6731977589071,34.0217591760861,33.4641290857375,34.3037261985045,35.0947088314683,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,37.6139725499589,30.9500007629395,6.66397178701942,0.215314107358572,26.24,"Day","Fall Day"
69,10,33.5,33.5,30,1,2,2012-10-22,7,154.66,1.86146551768303,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Fall","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.489447207255,34.5298550777742,36.1951936418795,33.1145922036906,37.5829719742772,40.67895710584,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,57.3503618266959,30.9500007629395,26.4003610637565,0.853000336444874,26.24,"Day","Fall Day"
70,10,33.5,33.5,30,0.1,2,2012-10-22,7,150.85,2.57025684455582,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Fall","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4981175840824,33.6934822668895,34.0627574430472,33.4386077062709,34.3318713972307,35.1193463084525,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,37.4812657473903,30.9500007629395,6.53126498445084,0.211026327090486,26.24,"Day","Fall Day"
71,10,33.5,33.5,30,1,3,2012-10-22,7,151.77,1.5853432173433,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Fall","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4810744402937,34.4047276456949,35.8232896838791,33.1362453606966,36.3973635051897,38.6577979479605,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,56.0952552195208,30.9500007629395,25.1452544565813,0.812447619926752,26.24,"Day","Fall Day"
72,10,33.5,33.5,30,0.1,3,2012-10-22,7,153.66,2.5458943136911,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Fall","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4963665031296,33.6898890870444,34.0460254399805,33.436845789031,34.1561143998909,34.7961067712032,2012-10-22 11:14:51,2012-10-22 11:15:00,8.20900011062622,37.1649811197545,30.9500007629395,6.21498035681509,0.200807114817816,26.24,"Day","Fall Day"
73,10,33.5,33.5,30,1,1,2010-11-02,7,154.62,1.73261167289801,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","South Mountain Park",9.06233240363259,275,"Fall","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4897466984804,34.3349210330464,35.8345109735582,33.1555404334031,37.1218739903081,39.9739184044615,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,56.6520477818472,41.9500007629395,14.7020470189078,0.350465953552407,24.44,"Day","Fall Day"
74,10,33.5,33.5,30,0.1,1,2010-11-02,7,154.77,2.55959334417577,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","South Mountain Park",9.06233240363259,275,"Fall","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4984577857799,33.6457837231199,33.9515402225152,33.4518055463681,34.1877088864325,34.8804106778189,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,37.2549854244611,41.9500007629395,4.69501533847836,0.111919314733986,24.44,"Day","Fall Day"
75,10,33.5,33.5,30,1,2,2010-11-02,7,154.86,1.46338232560439,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","South Mountain Park",9.06233240363259,275,"Fall","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4801062686348,34.2658857143612,35.5451455612265,32.944389920507,36.5613885398385,38.9565030824413,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,55.1216975189919,41.9500007629395,13.1716967560524,0.313985614219319,24.44,"Day","Fall Day"
76,10,33.5,33.5,30,0.1,2,2010-11-02,7,154.93,2.56413306400273,0,NA,3,1.5,"Whitetopped Asphalt Pavements","WA",0.325,0.93,"Whitetopped Asphalt #4","C4","South Mountain Park",9.06233240363259,275,"Fall","surface",0.09,1.7,2250,945,0.325,0.93,0,0.44,5.65,7000,2695,"asphalt",0.15,1.7,2350,950,NA,NA,0,"base",0.2,2.25,2400,800,NA,NA,0,33.4968730182181,33.6522334359042,33.9583741630225,33.4185900004695,34.1678370365983,34.8178595633111,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,36.9928779031401,41.9500007629395,4.95712285979937,0.118167408096419,24.44,"Day","Fall Day"
77,10,33.5,33.5,30,1,3,2010-11-02,7,155.71,1.13975354098021,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","South Mountain Park",9.06233240363259,275,"Fall","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4660063986005,34.0658078932302,34.9893347423506,32.9785204334661,35.3304003201716,36.7868965303571,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,53.6520257901948,41.9500007629395,11.7020250272554,0.278951723824365,24.44,"Day","Fall Day"
78,10,33.5,33.5,30,0.1,3,2010-11-02,7,154.87,2.54406857903061,0,NA,5,1.5,"Whitetopped Asphalt Pavements","WA",0.4,0.96,"Whitetopped Asphalt #5","C4","South Mountain Park",9.06233240363259,275,"Fall","surface",0.1,1.2,2100,840,0.4,0.96,0,0.6,3.9,6700,2490,"asphalt",0.2,1.2,2200,850,NA,NA,0,"base",0.3,1.5,2400,800,NA,NA,0,33.4939556044349,33.6280484705027,33.8885226677525,33.4146167479249,33.9561074049102,34.4087229789943,2010-11-02 11:14:54,2010-11-02 11:15:00,5.25999999046326,36.5028594174808,41.9500007629395,5.44714134545865,0.129848420652972,24.44,"Day","Fall Day"
79,10,33.5,33.5,30,1,1,2014-11-02,7,152.57,1.90239385667267,0,NA,1,1.5,"Whitetopped Asphalt Pavements","WA",0.25,0.9,"Whitetopped Asphalt #3","C4","Phoenix, Phoenix Sky Harbor International Airport",1.34720796970935,275,"Fall","surface",0.08,2.2,2400,1050,0.25,0.9,0,0.33,7.4,7300,3250,"asphalt",0.1,2.2,2500,1400,NA,NA,0,"base",0.15,3,2400,800,NA,NA,0,33.4964007344599,34.4243583846761,36.0314764182726,33.3217451548873,37.4597029176519,40.3360323813525,2014-11-02 22:35:19,2014-11-02 22:35:30,10.4379999637604,36.145972975932,18.9500007629395,17.1959722129925,0.907439130378437,16.1683333333334,"Night","Fall Night"
